
4:Bene vs. Lauris,4,Bene,Lauris,Bene vs. Lauris,6,0,W,5 L1,1
4:Bene vs. Minetube,4,Bene,Minetube,Bene vs. Minetube,5,0,W,5 L1,6
4:Bene vs. Nestfloh,4,Bene,Nestfloh,Bene vs. Nestfloh,2,0,W,8 L1,12
4:Bene vs. PokéBazi,4,Bene,PokéBazi,Bene vs. PokéBazi,0,4,L,7,11
4:Bene vs. Present,4,Bene,Present,Bene vs. Present,0,2,L,5 L1,19
4:Bene vs. Raizor,4,Bene,Raizor,Bene vs. Raizor,6,0,W,7,3
4:Bene vs. RegiBang,4,Bene,RegiBang,Bene vs. RegiBang,3,0,W,6 Moon,1
4:Bene vs. SurskitTV,4,Bene,SurskitTV,Bene vs. SurskitTV,4,0,W,4,14
4:BlackLink vs. Asalakoren,4,BlackLink,Asalakoren,BlackLink vs. Asalakoren,2,0,W,5 L2,14
4:BlackLink vs. Barry D. Sin of Speed,4,BlackLink,Barry D. Sin of Speed,BlackLink vs. Barry D. Sin of Speed,0,2,L,8 L2,8
4:BlackLink vs. BelmontGabriel,4,BlackLink,BelmontGabriel,BlackLink vs. BelmontGabriel,0,5,L,9 Singles,5
4:BlackLink vs. Blocki,4,BlackLink,Blocki,BlackLink vs. Blocki,2,0,W,9 Singles,7
4:BlackLink vs. BraveBirdGames,4,BlackLink,BraveBirdGames,BlackLink vs. BraveBirdGames,0,4,L,5 L2,11
4:BlackLink vs. Dauni Daunstar,4,BlackLink,Dauni Daunstar,BlackLink vs. Dauni Daunstar,2,0,W,9 Singles,8
4:BlackLink vs. King Blex,4,BlackLink,King Blex,BlackLink vs. King Blex,0,1,L,9 Singles,3
4:BlackLink vs. Maxi von Vogel,4,BlackLink,Maxi von Vogel,BlackLink vs. Maxi von Vogel,1,0,W,9 Singles,6
4:BlackLink vs. PokéBazi,4,BlackLink,PokéBazi,BlackLink vs. PokéBazi,1,0,W,7,8
4:BlackLink vs. Present,4,BlackLink,Present,BlackLink vs. Present,1,0,W,9 Singles,11
4:BlackLink vs. Raizor,4,BlackLink,Raizor,BlackLink vs. Raizor,3,0,W,8 L2,13
4:BlackLink vs. Scoutley,4,BlackLink,Scoutley,BlackLink vs. Scoutley,2,0,W,5 L2,16
4:Blocki vs. Barry D. Sin of Speed,4,Blocki,Barry D. Sin of Speed,Blocki vs. Barry D. Sin of Speed,4,0,W,9 Singles,6
4:Blocki vs. BlackLink,4,Blocki,BlackLink,Blocki vs. BlackLink,3,0,W,9 Singles,14
4:Blocki vs. King Blex,4,Blocki,King Blex,Blocki vs. King Blex,0,5,L,9 Singles,11
4:Blocki vs. Maxi von Vogel,4,Blocki,Maxi von Vogel,Blocki vs. Maxi von Vogel,5,0,W,9 Singles,3
4:BraveBirdGames vs. Asalakoren,4,BraveBirdGames,Asalakoren,BraveBirdGames vs. Asalakoren,4,0,W,5 L2,18
4:BraveBirdGames vs. BlackLink,4,BraveBirdGames,BlackLink,BraveBirdGames vs. BlackLink,0,5,L,5 L2,21
4:BraveBirdGames vs. CrowdController,4,BraveBirdGames,CrowdController,BraveBirdGames vs. CrowdController,1,0,W,5 L2,13
4:BraveBirdGames vs. Leinux,4,BraveBirdGames,Leinux,BraveBirdGames vs. Leinux,4,0,W,4,14
4:BraveBirdGames vs. Scoutley,4,BraveBirdGames,Scoutley,BraveBirdGames vs. Scoutley,0,1,L,5 L2,19
4:BraveBirdGames vs. TheMiiFii,4,BraveBirdGames,TheMiiFii,BraveBirdGames vs. TheMiiFii,3,0,W,4,9
4:Cabgolord vs. Bene,4,Cabgolord,Bene,Cabgolord vs. Bene,6,0,W,5 L1,5
4:Cabgolord vs. CaptainCrinch,4,Cabgolord,CaptainCrinch,Cabgolord vs. CaptainCrinch,0,2,L,5 L1,8
4:Cabgolord vs. DaumenKinoLP,4,Cabgolord,DaumenKinoLP,Cabgolord vs. DaumenKinoLP,0,2,L,2,24
4:Cabgolord vs. DirtyD64,4,Cabgolord,DirtyD64,Cabgolord vs. DirtyD64,0,4,L,2,15
4:Cabgolord vs. Kaffeecone,4,Cabgolord,Kaffeecone,Cabgolord vs. Kaffeecone,0,3,L,2,16
4:Cabgolord vs. Lauris,4,Cabgolord,Lauris,Cabgolord vs. Lauris,0,4,L,5 L1,3
4:Cabgolord vs. MeLevies,4,Cabgolord,MeLevies,Cabgolord vs. MeLevies,0,2,L,4,12
4:Cabgolord vs. Minetube,4,Cabgolord,Minetube,Cabgolord vs. Minetube,0,3,L,5 L1,22
4:Cabgolord vs. Present,4,Cabgolord,Present,Cabgolord vs. Present,0,3,L,4,15
4:Cabgolord vs. Raizor,4,Cabgolord,Raizor,Cabgolord vs. Raizor,0,4,L,2,18
4:Cabgolord vs. RegiBang,4,Cabgolord,RegiBang,Cabgolord vs. RegiBang,3,0,W,4,13
4:Cabgolord vs. SurskitTV,4,Cabgolord,SurskitTV,Cabgolord vs. SurskitTV,0,6,L,2,23
4:CaptainCrinch vs. Bene,4,CaptainCrinch,Bene,CaptainCrinch vs. Bene,0,2,L,5 L1,11
4:CaptainCrinch vs. Cabgolord,4,CaptainCrinch,Cabgolord,CaptainCrinch vs. Cabgolord,3,0,W,5 L1,19
4:CaptainCrinch vs. Kaffeecone,4,CaptainCrinch,Kaffeecone,CaptainCrinch vs. Kaffeecone,2,0,W,4,10
4:CaptainCrinch vs. Lauris,4,CaptainCrinch,Lauris,CaptainCrinch vs. Lauris,0,1,L,5 L1,6
4:CaptainCrinch vs. MeLevies,4,CaptainCrinch,MeLevies,CaptainCrinch vs. MeLevies,1,0,W,5 L1,13
4:CaptainCrinch vs. Minetube,4,CaptainCrinch,Minetube,CaptainCrinch vs. Minetube,5,0,W,4,7
4:CaptainCrinch vs. PokéBazi,4,CaptainCrinch,PokéBazi,CaptainCrinch vs. PokéBazi,3,0,W,4,15
4:CaptainCrinch vs. Present,4,CaptainCrinch,Present,CaptainCrinch vs. Present,0,5,L,4,6
4:CaptainCrinch vs. Raizor,4,CaptainCrinch,Raizor,CaptainCrinch vs. Raizor,0,4,L,5 L1,9
4:CaptainCrinch vs. RegiBang,4,CaptainCrinch,RegiBang,CaptainCrinch vs. RegiBang,0,2,L,4,14
4:CaptainCrinch vs. SurskitTV,4,CaptainCrinch,SurskitTV,CaptainCrinch vs. SurskitTV,6,0,W,4,9
4:CrowdController vs. BraveBirdGames,4,CrowdController,BraveBirdGames,CrowdController vs. BraveBirdGames,0,1,L,5 L2,2
4:CrowdController vs. PokéBazi,4,CrowdController,PokéBazi,CrowdController vs. PokéBazi,0,2,L,5 L2,18
4:DaumenKinoLP vs. Cabgolord,4,DaumenKinoLP,Cabgolord,DaumenKinoLP vs. Cabgolord,2,0,W,2,24
4:DaumenKinoLP vs. DirtyD64,4,DaumenKinoLP,DirtyD64,DaumenKinoLP vs. DirtyD64,5,0,W,2,17
4:DaumenKinoLP vs. FanmadeLetsPlay,4,DaumenKinoLP,FanmadeLetsPlay,DaumenKinoLP vs. FanmadeLetsPlay,2,0,W,3,7
4:DaumenKinoLP vs. Kaffeecone,4,DaumenKinoLP,Kaffeecone,DaumenKinoLP vs. Kaffeecone,1,0,W,2,18
4:DaumenKinoLP vs. Present,4,DaumenKinoLP,Present,DaumenKinoLP vs. Present,0,3,L,2,14
4:DaumenKinoLP vs. Raizor,4,DaumenKinoLP,Raizor,DaumenKinoLP vs. Raizor,2,0,W,3,8
4:DaumenKinoLP vs. Shirosan,4,DaumenKinoLP,Shirosan,DaumenKinoLP vs. Shirosan,2,0,W,2,23
4:DaumenKinoLP vs. SurskitTV,4,DaumenKinoLP,SurskitTV,DaumenKinoLP vs. SurskitTV,1,0,W,2,25
4:Dauni Daunstar vs. Barry D. Sin of Speed,4,Dauni Daunstar,Barry D. Sin of Speed,Dauni Daunstar vs. Barry D. Sin of Speed,2,0,W,9 Singles,14
4:Dauni Daunstar vs. BelmontGabriel,4,Dauni Daunstar,BelmontGabriel,Dauni Daunstar vs. BelmontGabriel,2,0,W,7,7
4:Dauni Daunstar vs. Bene,4,Dauni Daunstar,Bene,Dauni Daunstar vs. Bene,0,3,L,8 L1,14
4:Dauni Daunstar vs. BlackLink,4,Dauni Daunstar,BlackLink,Dauni Daunstar vs. BlackLink,5,0,W,9 Singles,1
4:Dauni Daunstar vs. ElektechN9ne,4,Dauni Daunstar,ElektechN9ne,Dauni Daunstar vs. ElektechN9ne,6,0,W,7,2
4:Dauni Daunstar vs. Nestfloh,4,Dauni Daunstar,Nestfloh,Dauni Daunstar vs. Nestfloh,2,0,W,8 L1,10
4:Dauni Daunstar vs. PokéBazi,4,Dauni Daunstar,PokéBazi,Dauni Daunstar vs. PokéBazi,5,0,W,7,12
4:Dauni Daunstar vs. Present,4,Dauni Daunstar,Present,Dauni Daunstar vs. Present,4,0,W,9 Singles,2
4:Dauni Daunstar vs. RegiBang,4,Dauni Daunstar,RegiBang,Dauni Daunstar vs. RegiBang,1,0,W,8 L1,9
4:DirtyD64 vs. Cabgolord,4,DirtyD64,Cabgolord,DirtyD64 vs. Cabgolord,4,0,W,2,15
4:DirtyD64 vs. DaumenKinoLP,4,DirtyD64,DaumenKinoLP,DirtyD64 vs. DaumenKinoLP,0,5,L,2,17
4:DirtyD64 vs. Kaffeecone,4,DirtyD64,Kaffeecone,DirtyD64 vs. Kaffeecone,0,3,L,2,22
4:DirtyD64 vs. Present,4,DirtyD64,Present,DirtyD64 vs. Present,3,0,W,2,18
4:DirtyD64 vs. Raizor,4,DirtyD64,Raizor,DirtyD64 vs. Raizor,3,0,W,2,24
4:DirtyD64 vs. Shirosan,4,DirtyD64,Shirosan,DirtyD64 vs. Shirosan,0,4,L,2,14
4:DirtyD64 vs. SurskitTV,4,DirtyD64,SurskitTV,DirtyD64 vs. SurskitTV,5,0,W,2,16
4:ElektechN9ne vs. BelmontGabriel,4,ElektechN9ne,BelmontGabriel,ElektechN9ne vs. BelmontGabriel,0,4,L,8 L1,7
4:ElektechN9ne vs. Bene,4,ElektechN9ne,Bene,ElektechN9ne vs. Bene,0,6,L,8 L1,11
4:ElektechN9ne vs. Dauni Daunstar,4,ElektechN9ne,Dauni Daunstar,ElektechN9ne vs. Dauni Daunstar,0,6,L,7,2
4:ElektechN9ne vs. Hydronic,4,ElektechN9ne,Hydronic,ElektechN9ne vs. Hydronic,0,2,L,9 Doubles,1
4:ElektechN9ne vs. Nestfloh,4,ElektechN9ne,Nestfloh,ElektechN9ne vs. Nestfloh,0,5,L,8 L1,9
4:ElektechN9ne vs. PokéBazi,4,ElektechN9ne,PokéBazi,ElektechN9ne vs. PokéBazi,0,6,L,7,9
4:ElektechN9ne vs. RegiBang,4,ElektechN9ne,RegiBang,ElektechN9ne vs. RegiBang,0,3,L,8 L1,12
4:FanmadeLetsPlay vs. DaumenKinoLP,4,FanmadeLetsPlay,DaumenKinoLP,FanmadeLetsPlay vs. DaumenKinoLP,0,2,L,3,7
4:FanmadeLetsPlay vs. Kaffeecone,4,FanmadeLetsPlay,Kaffeecone,FanmadeLetsPlay vs. Kaffeecone,4,0,W,3,13
4:FanmadeLetsPlay vs. Oktopaul,4,FanmadeLetsPlay,Oktopaul,FanmadeLetsPlay vs. Oktopaul,1,0,W,3,16
4:FanmadeLetsPlay vs. Present,4,FanmadeLetsPlay,Present,FanmadeLetsPlay vs. Present,0,2,L,3,15
4:FanmadeLetsPlay vs. Raizor,4,FanmadeLetsPlay,Raizor,FanmadeLetsPlay vs. Raizor,0,2,L,3,9
4:FanmadeLetsPlay vs. RegiBang,4,FanmadeLetsPlay,RegiBang,FanmadeLetsPlay vs. RegiBang,0,2,L,3,25
4:FanmadeLetsPlay vs. Shirosan,4,FanmadeLetsPlay,Shirosan,FanmadeLetsPlay vs. Shirosan,5,0,W,3,19
4:FanmadeLetsPlay vs. SurskitTV,4,FanmadeLetsPlay,SurskitTV,FanmadeLetsPlay vs. SurskitTV,3,0,W,3,5
4:Glebber vs. Professor N,4,Glebber,Professor N,Glebber vs. Professor N,2,0,W,5 L1,11
4:Hydronic vs. Bene,4,Hydronic,Bene,Hydronic vs. Bene,0,4,L,9 Doubles,10
4:Hydronic vs. ElektechN9ne,4,Hydronic,ElektechN9ne,Hydronic vs. ElektechN9ne,0,2,L,9 Doubles,8
4:Hydronic vs. Nestfloh,4,Hydronic,Nestfloh,Hydronic vs. Nestfloh,0,3,L,9 Doubles,12
4:Hydronic vs. Present,4,Hydronic,Present,Hydronic vs. Present,0,4,L,8 L1,8
4:Hydronic vs. Raizor,4,Hydronic,Raizor,Hydronic vs. Raizor,0,2,L,9 Doubles,9
4:Kaffeecone vs. Bene,4,Kaffeecone,Bene,Kaffeecone vs. Bene,0,6,L,5 L1,15
4:Kaffeecone vs. Cabgolord,4,Kaffeecone,Cabgolord,Kaffeecone vs. Cabgolord,3,0,W,2,16
4:Kaffeecone vs. CaptainCrinch,4,Kaffeecone,CaptainCrinch,Kaffeecone vs. CaptainCrinch,1,0,W,4,21
4:Kaffeecone vs. DaumenKinoLP,4,Kaffeecone,DaumenKinoLP,Kaffeecone vs. DaumenKinoLP,0,1,L,2,18
4:Kaffeecone vs. DirtyD64,4,Kaffeecone,DirtyD64,Kaffeecone vs. DirtyD64,3,0,W,2,22
4:Kaffeecone vs. FanmadeLetsPlay,4,Kaffeecone,FanmadeLetsPlay,Kaffeecone vs. FanmadeLetsPlay,0,4,L,3,13
4:Kaffeecone vs. Lauris,4,Kaffeecone,Lauris,Kaffeecone vs. Lauris,0,5,L,5 L1,19
4:Kaffeecone vs. Minetube,4,Kaffeecone,Minetube,Kaffeecone vs. Minetube,2,0,W,4,22
4:Kaffeecone vs. Oktopaul,4,Kaffeecone,Oktopaul,Kaffeecone vs. Oktopaul,2,0,W,3,21
4:Kaffeecone vs. PokéBazi,4,Kaffeecone,PokéBazi,Kaffeecone vs. PokéBazi,1,0,W,4,8
4:Kaffeecone vs. Present,4,Kaffeecone,Present,Kaffeecone vs. Present,3,0,W,2,19
4:Kaffeecone vs. Raizor,4,Kaffeecone,Raizor,Kaffeecone vs. Raizor,0,4,L,3,1
4:Kaffeecone vs. RegiBang,4,Kaffeecone,RegiBang,Kaffeecone vs. RegiBang,5,0,W,3,17
4:Kaffeecone vs. Shirosan,4,Kaffeecone,Shirosan,Kaffeecone vs. Shirosan,4,0,W,2,15
4:Kaffeecone vs. SurskitTV,4,Kaffeecone,SurskitTV,Kaffeecone vs. SurskitTV,0,2,L,2,17
4:King Blex vs. Barry D. Sin of Speed,4,King Blex,Barry D. Sin of Speed,King Blex vs. Barry D. Sin of Speed,3,0,W,9 Singles,8
4:King Blex vs. BlackLink,4,King Blex,BlackLink,King Blex vs. BlackLink,3,0,W,9 Singles,10
4:King Blex vs. Blocki,4,King Blex,Blocki,King Blex vs. Blocki,4,0,W,9 Singles,4
4:King Blex vs. Maxi von Vogel,4,King Blex,Maxi von Vogel,King Blex vs. Maxi von Vogel,5,0,W,9 Singles,2
4:Lauris vs. Bene,4,Lauris,Bene,Lauris vs. Bene,0,4,L,5 L1,12
4:Lauris vs. Cabgolord,4,Lauris,Cabgolord,Lauris vs. Cabgolord,2,0,W,5 L1,14
4:Lauris vs. CaptainCrinch,4,Lauris,CaptainCrinch,Lauris vs. CaptainCrinch,5,0,W,5 L1,17
4:Lauris vs. Kaffeecone,4,Lauris,Kaffeecone,Lauris vs. Kaffeecone,5,0,W,5 L1,19
4:Lauris vs. Minetube,4,Lauris,Minetube,Lauris vs. Minetube,4,0,W,5 L1,9
4:Lauris vs. Parsifani,4,Lauris,Parsifani,Lauris vs. Parsifani,2,0,W,6 Sun,1
4:Lauris vs. PokéBazi,4,Lauris,PokéBazi,Lauris vs. PokéBazi,0,6,L,6 Sun,11
4:Lauris vs. Present,4,Lauris,Present,Lauris vs. Present,2,0,W,5 L1,21
4:Lauris vs. Raizor,4,Lauris,Raizor,Lauris vs. Raizor,4,0,W,6 Sun,10
4:Leinux vs. BraveBirdGames,4,Leinux,BraveBirdGames,Leinux vs. BraveBirdGames,0,1,L,4,3
4:Leinux vs. TheMiiFii,4,Leinux,TheMiiFii,Leinux vs. TheMiiFii,0,6,L,4,16
4:Maxi von Vogel vs. Barry D. Sin of Speed,4,Maxi von Vogel,Barry D. Sin of Speed,Maxi von Vogel vs. Barry D. Sin of Speed,3,0,W,9 Singles,5
4:Maxi von Vogel vs. BlackLink,4,Maxi von Vogel,BlackLink,Maxi von Vogel vs. BlackLink,2,0,W,9 Singles,13
4:Maxi von Vogel vs. Blocki,4,Maxi von Vogel,Blocki,Maxi von Vogel vs. Blocki,3,0,W,9 Singles,10
4:Maxi von Vogel vs. King Blex,4,Maxi von Vogel,King Blex,Maxi von Vogel vs. King Blex,4,0,W,9 Singles,9
4:MeLevies vs. Cabgolord,4,MeLevies,Cabgolord,MeLevies vs. Cabgolord,5,0,W,4,1
4:MeLevies vs. CaptainCrinch,4,MeLevies,CaptainCrinch,MeLevies vs. CaptainCrinch,0,4,L,5 L1,2
4:Minetube vs. Barry D. Sin of Speed,4,Minetube,Barry D. Sin of Speed,Minetube vs. Barry D. Sin of Speed,0,1,L,6 PO,Viertelfinale
4:Minetube vs. Bene,4,Minetube,Bene,Minetube vs. Bene,0,2,L,5 L1,17
4:Minetube vs. Cabgolord,4,Minetube,Cabgolord,Minetube vs. Cabgolord,0,1,L,5 L1,11
4:Minetube vs. CaptainCrinch,4,Minetube,CaptainCrinch,Minetube vs. CaptainCrinch,2,0,W,4,18
4:Minetube vs. Kaffeecone,4,Minetube,Kaffeecone,Minetube vs. Kaffeecone,5,0,W,4,11
4:Minetube vs. Lauris,4,Minetube,Lauris,Minetube vs. Lauris,0,2,L,5 L1,20
4:Minetube vs. Parsifani,4,Minetube,Parsifani,Minetube vs. Parsifani,2,0,W,5 L1,19
4:Minetube vs. PokéBazi,4,Minetube,PokéBazi,Minetube vs. PokéBazi,0,0,D,4,16
4:Minetube vs. Present,4,Minetube,Present,Minetube vs. Present,2,0,W,4,8
4:Minetube vs. Raizor,4,Minetube,Raizor,Minetube vs. Raizor,2,0,W,5 L1,12
4:Minetube vs. RegiBang,4,Minetube,RegiBang,Minetube vs. RegiBang,3,0,W,4,15
4:Minetube vs. SurskitTV,4,Minetube,SurskitTV,Minetube vs. SurskitTV,3,0,W,4,10
4:Nestfloh vs. BelmontGabriel,4,Nestfloh,BelmontGabriel,Nestfloh vs. BelmontGabriel,3,0,W,8 L1,8
4:Nestfloh vs. Bene,4,Nestfloh,Bene,Nestfloh vs. Bene,0,2,L,8 L1,12
4:Nestfloh vs. Dauni Daunstar,4,Nestfloh,Dauni Daunstar,Nestfloh vs. Dauni Daunstar,0,2,L,8 L1,10
4:Nestfloh vs. ElektechN9ne,4,Nestfloh,ElektechN9ne,Nestfloh vs. ElektechN9ne,5,0,W,8 L1,9
4:Nestfloh vs. Hydronic,4,Nestfloh,Hydronic,Nestfloh vs. Hydronic,5,0,W,9 Doubles,5
4:Nestfloh vs. RegiBang,4,Nestfloh,RegiBang,Nestfloh vs. RegiBang,1,0,W,8 L1,13
4:OG DNZ vs. Pokgalaxy,4,OG DNZ,Pokgalaxy,OG DNZ vs. Pokgalaxy,0,2,L,9 Doubles,2
4:OG DNZ vs. Raizor,4,OG DNZ,Raizor,OG DNZ vs. Raizor,3,0,W,9 Doubles,12
4:Oktopaul vs. FanmadeLetsPlay,4,Oktopaul,FanmadeLetsPlay,Oktopaul vs. FanmadeLetsPlay,0,1,L,3,16
4:Oktopaul vs. Kaffeecone,4,Oktopaul,Kaffeecone,Oktopaul vs. Kaffeecone,0,2,L,3,21
4:Oktopaul vs. PokéBazi,4,Oktopaul,PokéBazi,Oktopaul vs. PokéBazi,2,0,W,5 L2,16
4:Oktopaul vs. Present,4,Oktopaul,Present,Oktopaul vs. Present,1,0,W,3,23
4:Oktopaul vs. Raizor,4,Oktopaul,Raizor,Oktopaul vs. Raizor,0,3,L,3,17
4:Oktopaul vs. RegiBang,4,Oktopaul,RegiBang,Oktopaul vs. RegiBang,0,4,L,3,20
4:Oktopaul vs. SurskitTV,4,Oktopaul,SurskitTV,Oktopaul vs. SurskitTV,1,0,W,3,26
4:Parsifani vs. Lauris,4,Parsifani,Lauris,Parsifani vs. Lauris,0,2,L,6 Sun,1
4:Parsifani vs. Minetube,4,Parsifani,Minetube,Parsifani vs. Minetube,0,2,L,5 L1,8
4:Parsifani vs. Present,4,Parsifani,Present,Parsifani vs. Present,0,4,L,5 L1,20
4:Parsifani vs. Raizor,4,Parsifani,Raizor,Parsifani vs. Raizor,2,0,W,6 Sun,8
4:PokéBazi vs. Bene,4,PokéBazi,Bene,PokéBazi vs. Bene,4,0,W,7,11
4:PokéBazi vs. BlackLink,4,PokéBazi,BlackLink,PokéBazi vs. BlackLink,0,1,L,7,8
4:PokéBazi vs. CaptainCrinch,4,PokéBazi,CaptainCrinch,PokéBazi vs. CaptainCrinch,0,1,L,4,4
4:PokéBazi vs. CrowdController,4,PokéBazi,CrowdController,PokéBazi vs. CrowdController,0,2,L,5 L2,7
4:PokéBazi vs. Dauni Daunstar,4,PokéBazi,Dauni Daunstar,PokéBazi vs. Dauni Daunstar,0,5,L,7,12
4:PokéBazi vs. ElektechN9ne,4,PokéBazi,ElektechN9ne,PokéBazi vs. ElektechN9ne,6,0,W,7,9
4:PokéBazi vs. Kaffeecone,4,PokéBazi,Kaffeecone,PokéBazi vs. Kaffeecone,1,0,W,4,19
4:PokéBazi vs. Lauris,4,PokéBazi,Lauris,PokéBazi vs. Lauris,6,0,W,6 Sun,11
4:PokéBazi vs. Minetube,4,PokéBazi,Minetube,PokéBazi vs. Minetube,0,2,L,4,5
4:PokéBazi vs. Oktopaul,4,PokéBazi,Oktopaul,PokéBazi vs. Oktopaul,2,0,W,5 L2,5
4:PokéBazi vs. Present,4,PokéBazi,Present,PokéBazi vs. Present,5,0,W,4,2
4:PokéBazi vs. Raizor,4,PokéBazi,Raizor,PokéBazi vs. Raizor,3,0,W,7,1
4:PokéBazi vs. RegiBang,4,PokéBazi,RegiBang,PokéBazi vs. RegiBang,0,4,L,4,12
4:PokéBazi vs. SurskitTV,4,PokéBazi,SurskitTV,PokéBazi vs. SurskitTV,0,1,L,4,7
4:Pokgalaxy vs. OG DNZ,4,Pokgalaxy,OG DNZ,Pokgalaxy vs. OG DNZ,2,0,W,9 Doubles,9
4:Pokgalaxy vs. Raizor,4,Pokgalaxy,Raizor,Pokgalaxy vs. Raizor,0,2,L,9 Doubles,14
4:Present vs. Barry D. Sin of Speed,4,Present,Barry D. Sin of Speed,Present vs. Barry D. Sin of Speed,0,5,L,7,13
4:Present vs. BelmontGabriel,4,Present,BelmontGabriel,Present vs. BelmontGabriel,0,4,L,8 L1,12
4:Present vs. Bene,4,Present,Bene,Present vs. Bene,0,2,L,5 L1,8
4:Present vs. BlackLink,4,Present,BlackLink,Present vs. BlackLink,2,0,W,9 Singles,4
4:Present vs. Cabgolord,4,Present,Cabgolord,Present vs. Cabgolord,0,1,L,4,4
4:Present vs. CaptainCrinch,4,Present,CaptainCrinch,Present vs. CaptainCrinch,3,0,W,4,17
4:Present vs. DaumenKinoLP,4,Present,DaumenKinoLP,Present vs. DaumenKinoLP,3,0,W,2,14
4:Present vs. Dauni Daunstar,4,Present,Dauni Daunstar,Present vs. Dauni Daunstar,0,2,L,9 Singles,9
4:Present vs. DirtyD64,4,Present,DirtyD64,Present vs. DirtyD64,0,3,L,2,18
4:Present vs. FanmadeLetsPlay,4,Present,FanmadeLetsPlay,Present vs. FanmadeLetsPlay,2,0,W,3,15
4:Present vs. Hydronic,4,Present,Hydronic,Present vs. Hydronic,4,0,W,8 L1,8
4:Present vs. Kaffeecone,4,Present,Kaffeecone,Present vs. Kaffeecone,0,3,L,2,19
4:Present vs. Lauris,4,Present,Lauris,Present vs. Lauris,0,5,L,5 L1,10
4:Present vs. Minetube,4,Present,Minetube,Present vs. Minetube,4,0,W,4,19
4:Present vs. Oktopaul,4,Present,Oktopaul,Present vs. Oktopaul,0,1,L,3,23
4:Present vs. Parsifani,4,Present,Parsifani,Present vs. Parsifani,0,1,L,5 L1,9
4:Present vs. PokéBazi,4,Present,PokéBazi,Present vs. PokéBazi,3,0,W,4,13
4:Present vs. Raizor,4,Present,Raizor,Present vs. Raizor,0,1,L,2,21
4:Present vs. RegiBang,4,Present,RegiBang,Present vs. RegiBang,3,0,W,3,19
4:Present vs. Shirosan,4,Present,Shirosan,Present vs. Shirosan,0,6,L,2,24
4:Present vs. SurskitTV,4,Present,SurskitTV,Present vs. SurskitTV,1,0,W,2,26
4:Professor N vs. Glebber,4,Professor N,Glebber,Professor N vs. Glebber,4,0,W,5 L1,22
4:Raizor vs. Barry D. Sin of Speed,4,Raizor,Barry D. Sin of Speed,Raizor vs. Barry D. Sin of Speed,0,1,L,7,8
4:Raizor vs. Bene,4,Raizor,Bene,Raizor vs. Bene,0,6,L,7,3
4:Raizor vs. BlackLink,4,Raizor,BlackLink,Raizor vs. BlackLink,0,3,L,8 L2,13
4:Raizor vs. Cabgolord,4,Raizor,Cabgolord,Raizor vs. Cabgolord,4,0,W,2,18
4:Raizor vs. CaptainCrinch,4,Raizor,CaptainCrinch,Raizor vs. CaptainCrinch,0,5,L,5 L1,20
4:Raizor vs. DaumenKinoLP,4,Raizor,DaumenKinoLP,Raizor vs. DaumenKinoLP,0,2,L,3,8
4:Raizor vs. DirtyD64,4,Raizor,DirtyD64,Raizor vs. DirtyD64,0,3,L,2,24
4:Raizor vs. FanmadeLetsPlay,4,Raizor,FanmadeLetsPlay,Raizor vs. FanmadeLetsPlay,2,0,W,3,9
4:Raizor vs. Hydronic,4,Raizor,Hydronic,Raizor vs. Hydronic,0,2,L,9 Doubles,2
4:Raizor vs. Kaffeecone,4,Raizor,Kaffeecone,Raizor vs. Kaffeecone,4,0,W,3,1
4:Raizor vs. Lauris,4,Raizor,Lauris,Raizor vs. Lauris,0,4,L,6 Sun,10
4:Raizor vs. Minetube,4,Raizor,Minetube,Raizor vs. Minetube,4,0,W,5 L1,1
4:Raizor vs. OG DNZ,4,Raizor,OG DNZ,Raizor vs. OG DNZ,2,0,W,9 Doubles,5
4:Raizor vs. Oktopaul,4,Raizor,Oktopaul,Raizor vs. Oktopaul,3,0,W,3,17
4:Raizor vs. Parsifani,4,Raizor,Parsifani,Raizor vs. Parsifani,0,2,L,6 Sun,8
4:Raizor vs. PokéBazi,4,Raizor,PokéBazi,Raizor vs. PokéBazi,0,3,L,7,1
4:Raizor vs. Pokgalaxy,4,Raizor,Pokgalaxy,Raizor vs. Pokgalaxy,1,0,W,9 Doubles,7
4:Raizor vs. Present,4,Raizor,Present,Raizor vs. Present,1,0,W,2,21
4:Raizor vs. RegiBang,4,Raizor,RegiBang,Raizor vs. RegiBang,5,0,W,3,26
4:Raizor vs. Shirosan,4,Raizor,Shirosan,Raizor vs. Shirosan,0,4,L,2,17
4:Raizor vs. SurskitTV,4,Raizor,SurskitTV,Raizor vs. SurskitTV,0,2,L,2,19
4:RegiBang vs. BelmontGabriel,4,RegiBang,BelmontGabriel,RegiBang vs. BelmontGabriel,0,4,L,8 L1,11
4:RegiBang vs. Bene,4,RegiBang,Bene,RegiBang vs. Bene,0,3,L,6 Moon,1
4:RegiBang vs. Cabgolord,4,RegiBang,Cabgolord,RegiBang vs. Cabgolord,4,0,W,4,2
4:RegiBang vs. CaptainCrinch,4,RegiBang,CaptainCrinch,RegiBang vs. CaptainCrinch,5,0,W,4,3
4:RegiBang vs. Dauni Daunstar,4,RegiBang,Dauni Daunstar,RegiBang vs. Dauni Daunstar,0,1,L,8 L1,9
4:RegiBang vs. ElektechN9ne,4,RegiBang,ElektechN9ne,RegiBang vs. ElektechN9ne,3,0,W,8 L1,12
