season_id,match_id,division,stage,week,player_a,player_b,score,video_id,video_url,video_title,video_type,perspective_person,opponent,confidence,match_basis,confidence_explanation,channel_title,channel_url,view_count,like_count,comment_count,duration,duration_seconds,stats_fetched_at,views_baseline_median,views_multiplier,views_percentile,views_z_score,video_highlight_reasons,views_week_factor,views_opponent_factor,views_expected,views_trend_multiplier,views_trend_percentile,views_trend_z_score,views_trend_highlight_reasons,source_urls
season_008,season_008_schedule_0042,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,PresentLP,Nestfloh,0 - 2,u1gviWpk-gQ,https://www.youtube.com/watch?v=u1gviWpk-gQ,GPL [S8] - Spieltag 14 - vs. Flutschige Zäpfchen: Duell um die Vizemeisterschaft!,game,PresentLP,Nestfloh,100,"season,week,channel,title,both_sides",matched season season_008; matched week 14; channel identifies PresentLP; title names Nestfloh as opponent; channel and title identify opposite sides,Present,https://www.youtube.com/user/Present,10996,758,70,PT35M12S,2112,2026-06-19T11:59:12Z,13380,0.82,0.2,-1.36,,0.7,1,9356.4,1.18,0.89,1.26,,https://www.youtube.com/watch?v=u1gviWpk-gQ;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
season_008,season_008_schedule_0045,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,RegiBang,Hydronic,0 - 6,dsKPaDgT4sg,https://www.youtube.com/watch?v=dsKPaDgT4sg,GPL [S8] - Spieltag 14 - Pillar Mons: Die Vergangenheit holt ein!,game,Hydronic,RegiBang,100,"season,week,channel,title,both_sides",matched season season_008; matched week 14; channel identifies Hydronic; title names RegiBang as opponent; channel and title identify opposite sides,Hydronic,https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ,3444,269,14,PT32M33S,1953,2026-06-19T11:59:12Z,3228,1.07,0.73,0.26,,0.7,1,2257.3,1.53,0.99,2.97,über Erwartung 1.5x; Top 5% trendbereinigt; Trend-Z-Score 3.0,https://www.youtube.com/watch?v=dsKPaDgT4sg;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic
season_008,season_008_schedule_0045,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,RegiBang,Hydronic,0 - 6,kaDUwqggHG8,https://www.youtube.com/watch?v=kaDUwqggHG8,Ein Ende mit fabulösem Style! - GPL [S8] - Spieltag 14 - vs. Arktipico,game,RegiBang,Hydronic,100,"season,week,channel,title,both_sides",matched season season_008; matched week 14; channel identifies RegiBang; title names Hydronic as opponent; channel and title identify opposite sides,RegiBang,https://www.youtube.com/user/RegiBang,5538,449,31,PT34M12S,2052,2026-06-19T11:59:12Z,6570.5,0.84,0.21,-0.81,,0.7,1.01,4635.5,1.19,0.9,1.37,,https://www.youtube.com/watch?v=kaDUwqggHG8;https://www.youtube.com/user/RegiBang
season_008,season_008_schedule_0048,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,Bene,Dauni,3 - 0,m-qJ9qXUSZQ,https://www.youtube.com/watch?v=m-qJ9qXUSZQ,GPL [S8] - Spieltag 14 - vs. Glückspilze: Perfekte Rückrunde?!,game,Bene,Dauni,100,"season,week,channel,title,both_sides",matched season season_008; matched week 14; channel identifies Bene; title names Dauni as opponent; channel and title identify opposite sides,Bene,https://www.youtube.com/user/FullLifeGames,3545,277,28,PT31M48S,1908,2026-06-19T11:59:12Z,5073,0.7,0.07,-1.66,,0.7,1,3547.5,1,0.62,0.2,,https://www.youtube.com/watch?v=m-qJ9qXUSZQ;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames
season_008,season_008_schedule_0048,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,Bene,Dauni,3 - 0,YdEfuPNOqoc,https://www.youtube.com/watch?v=YdEfuPNOqoc,IN DIE SUPPE SPUCKEN - GPL [S8] Spieltag 14 vs. Victini Bottom,game,Dauni,Bene,100,"season,week,channel,title,both_sides",matched season season_008; matched week 14; channel identifies Dauni; title names Bene as opponent; channel and title identify opposite sides,Dauni Daunstar,https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w,2866,247,8,PT33M39S,2019,2026-06-19T11:59:12Z,4641.5,0.62,0.19,-1.51,,0.7,1.05,3410.2,0.84,0.24,-0.93,,https://www.youtube.com/watch?v=YdEfuPNOqoc;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar
season_008,season_008_schedule_0069,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Maxi von Vogel,Pokgalaxy,0 - 2,gQXCqckQ5dc,https://www.youtube.com/watch?v=gQXCqckQ5dc,Wir BRAUCHEN eine schnittfeste VERTEIDIGUNG! - GPL [S8] Liga 2 - Spieltag 2 - vs. Issotop,game,Maxi von Vogel,Pokgalaxy,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Maxi von Vogel; title names Pokgalaxy as opponent; channel and title identify opposite sides,Maxi von Vogel,https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A,4416,379,24,PT38M57S,2337,2026-06-19T11:59:12Z,2656,1.66,0.88,0.92,über Baseline 1.7x,1.19,1.03,3252.2,1.36,0.94,1.62,Top 10% trendbereinigt,https://www.youtube.com/watch?v=gQXCqckQ5dc;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel
season_008,season_008_schedule_0069,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Maxi von Vogel,Pokgalaxy,0 - 2,ANvZijJmV7k,https://www.youtube.com/watch?v=ANvZijJmV7k,GPL [S8] ★ Dreimal auf Stahl geklopft ★ Spieltag 2 VS. Maxi von Vogel,game,Pokgalaxy,Maxi von Vogel,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Pokgalaxy; title names Maxi von Vogel as opponent; channel and title identify opposite sides,Pokgalaxy,https://www.youtube.com/c/Pokgalaxy,1536,250,33,PT37M8S,2228,2026-06-19T11:59:12Z,1536,1,0.54,0,,1.19,1,1824.8,0.84,0.3,-0.76,,https://www.youtube.com/watch?v=ANvZijJmV7k;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy
season_008,season_008_schedule_0072,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Raizor,OGDNZ,0 - 4,wlrEWfVFA_c,https://www.youtube.com/watch?v=wlrEWfVFA_c,GPL [S8] - Spieltag 02 - vs. Chasing Cinderaces: Analyse!,game,Raizor,OGDNZ,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Raizor; title names OGDNZ as opponent; channel and title identify opposite sides,Raizor,https://www.youtube.com/c/Raizor,3427,276,23,PT20M26S,1226,2026-06-19T11:59:12Z,8815,0.39,0.06,-3.91,,1.19,1.03,10743.3,0.32,0.04,-5.59,,https://www.youtube.com/watch?v=wlrEWfVFA_c;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt
season_008,season_008_schedule_0072,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Raizor,OGDNZ,0 - 4,RvryowEKqaA,https://www.youtube.com/watch?v=RvryowEKqaA,GPL [S8] - Spieltag 02 - vs. Chasing Cinderaces: Bring die Kugel ins Rollen!,game,Raizor,OGDNZ,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Raizor; title names OGDNZ as opponent; channel and title identify opposite sides,Raizor,https://www.youtube.com/c/Raizor,10677,868,83,PT25M,1500,2026-06-19T11:59:12Z,8815,1.21,0.94,0.79,Top 10% der Person/Saison,1.19,1.03,10743.3,0.99,0.54,0.07,,https://www.youtube.com/watch?v=RvryowEKqaA;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt
season_008,season_008_schedule_0075,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Blocki,Barry D. Sin of Speed,1 - 0,fkqDZUyllrA,https://www.youtube.com/watch?v=fkqDZUyllrA,GPL [S8] - Spieltag 02 - vs. Kastanien Bomber,game,Barry D. Sin of Speed,Blocki,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Barry D. Sin of Speed; title names Blocki as opponent; channel and title identify opposite sides,Barry D. Sin of Speed,https://www.youtube.com/c/BarryDSinOfSpeed,2000,202,29,PT29M56S,1796,2026-06-19T11:59:12Z,1717,1.16,0.71,0.37,,1.19,1,2039.8,0.98,0.5,0,,https://www.youtube.com/watch?v=fkqDZUyllrA;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg
season_008,season_008_schedule_0075,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Blocki,Barry D. Sin of Speed,1 - 0,5eGcE9LXI48,https://www.youtube.com/watch?v=5eGcE9LXI48,[GPL S8] » Knuddel mit mir! ★ Spieltag #02 vs Barry D. Sin of Speed,game,Blocki,Barry D. Sin of Speed,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Blocki; title names Barry D. Sin of Speed as opponent; channel and title identify opposite sides,Blocki,https://www.youtube.com/c/Blocki,4010,489,74,PT32M14S,1934,2026-06-19T11:59:12Z,3162,1.27,0.94,1.46,Top 10% der Person/Saison,1.19,1.07,4029.4,1,0.55,0.07,,https://www.youtube.com/watch?v=5eGcE9LXI48;https://www.youtube.com/@Blocki;https://www.youtube.com/c/Blocki;https://www.youtube.com/user/Blocki
season_008,season_008_schedule_0078,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,BlackLink,KingBlex,0 - 4,sp_5LawDtbs,https://www.youtube.com/watch?v=sp_5LawDtbs,GPL [S8] - Spieltag 02 - vs. End Level Hydreigon: Vitali-sierend!,game,BlackLink,KingBlex,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies BlackLink; title names KingBlex as opponent; channel and title identify opposite sides,BlackLink,https://www.youtube.com/c/BlackLink,2998,211,34,PT36M57S,2217,2026-06-19T11:59:12Z,2379,1.26,0.77,0.67,,1.19,1,2826.3,1.06,0.75,0.39,,https://www.youtube.com/watch?v=sp_5LawDtbs;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996
season_008,season_008_schedule_0078,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,BlackLink,KingBlex,0 - 4,tjKE4PA_mVA,https://www.youtube.com/watch?v=tjKE4PA_mVA,"GPL - Season 08 - Spieltag 02 - vs Abyssal Nightmare - Mo, gönn doch Kicktipp!",game,KingBlex,BlackLink,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies KingBlex; title names BlackLink as opponent; channel and title identify opposite sides,King Blex,https://www.youtube.com/c/KingBlex,2410,280,52,PT37M33S,2253,2026-06-19T11:59:12Z,2196,1.1,0.6,0.25,,1.19,1,2608.9,0.92,0.38,-0.3,,https://www.youtube.com/watch?v=tjKE4PA_mVA;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex
season_008,season_008_schedule_0013,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,BelmontGabriel,Hydronic,0 - 4,tIeHmcPBBk8,https://www.youtube.com/watch?v=tIeHmcPBBk8,GPL S8 Spieltag 2 vs.Arktipico | Big Mom hat hunger!,game,BelmontGabriel,Hydronic,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies BelmontGabriel; title names Hydronic as opponent; channel and title identify opposite sides,BelmontGabriel,https://www.youtube.com/user/BelmontGabriel,2696,269,23,PT48M38S,2918,2026-06-19T11:59:12Z,2155,1.25,0.86,0.6,,1.38,1.01,3010.7,0.9,0.3,-0.51,,https://www.youtube.com/watch?v=tIeHmcPBBk8;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP
season_008,season_008_schedule_0013,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,BelmontGabriel,Hydronic,0 - 4,pqEjQFAk4Lo,https://www.youtube.com/watch?v=pqEjQFAk4Lo,GPL [S8] - Spieltag 02 - vs. Igalima Impoleon: WECHSEL um WECHSEL!,game,Hydronic,BelmontGabriel,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Hydronic; title names BelmontGabriel as opponent; channel and title identify opposite sides,Hydronic,https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ,6876,584,139,PT51M21S,3081,2026-06-19T11:59:12Z,3228,2.13,1,3.04,View-Ausreißer 2.1x; Top 5% der Person/Saison; robuster Z-Score 3.0,1.38,1.03,4610.4,1.49,0.98,2.82,Top 5% trendbereinigt; Trend-Z-Score 2.8,https://www.youtube.com/watch?v=pqEjQFAk4Lo;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic
season_008,season_008_schedule_0016,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,PresentLP,Bene,0 - 2,igUAo2DOYo4,https://www.youtube.com/watch?v=igUAo2DOYo4,GPL [S8] - Spieltag 2 - vs. Prekani: Was für eine Show!,game,Bene,PresentLP,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Bene; title names PresentLP as opponent; channel and title identify opposite sides,Bene,https://www.youtube.com/user/FullLifeGames,4902,485,41,PT52M43S,3163,2026-06-19T11:59:12Z,5073,0.97,0.43,-0.16,,1.38,1,7025,0.7,0.15,-2.14,,https://www.youtube.com/watch?v=igUAo2DOYo4;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames
season_008,season_008_schedule_0016,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,PresentLP,Bene,0 - 2,UCuG9E7zdVc,https://www.youtube.com/watch?v=UCuG9E7zdVc,GPL [S8] - Spieltag 02 - vs. Victini Bottom: JEDER Zug muss sitzen!,game,PresentLP,Bene,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies PresentLP; title names Bene as opponent; channel and title identify opposite sides,Present,https://www.youtube.com/user/Present,23955,1450,131,PT51M48S,3108,2026-06-19T11:59:12Z,13380,1.79,1,4.03,über Baseline 1.8x; Top 5% der Person/Saison; robuster Z-Score 4.0,1.38,1.05,19467.1,1.23,0.92,1.56,Top 10% trendbereinigt,https://www.youtube.com/watch?v=UCuG9E7zdVc;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
season_008,season_008_schedule_0019,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,RegiBang,Dauni,0 - 1,Aj-2YYpX9Lw,https://www.youtube.com/watch?v=Aj-2YYpX9Lw,WAS? WAS? WAAAAS?! - GPL [S8] Spieltag 02 vs. Pillar Mons,game,Dauni,RegiBang,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Dauni; title names RegiBang as opponent; channel and title identify opposite sides,Dauni Daunstar,https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w,6921,620,67,PT37M46S,2266,2026-06-19T11:59:12Z,4641.5,1.49,0.94,1.25,Top 10% der Person/Saison,1.38,1,6427.4,1.08,0.78,0.69,,https://www.youtube.com/watch?v=Aj-2YYpX9Lw;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar
season_008,season_008_schedule_0019,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,RegiBang,Dauni,0 - 1,3q7k0tjIYjY,https://www.youtube.com/watch?v=3q7k0tjIYjY,Volle Konzentration bis zum Schluss - GPL [S8] - Spieltag 02 - vs. Glückspilze,game,RegiBang,Dauni,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies RegiBang; title names Dauni as opponent; channel and title identify opposite sides,RegiBang,https://www.youtube.com/user/RegiBang,8400,656,43,PT40M16S,2416,2026-06-19T11:59:12Z,6570.5,1.28,0.86,1.16,,1.38,1,9098.7,0.92,0.37,-0.31,,https://www.youtube.com/watch?v=3q7k0tjIYjY;https://www.youtube.com/user/RegiBang
season_008,season_008_schedule_0022,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,ElektechN9ne,Nestfloh,4 - 0,ioNtCkKsfqI,https://www.youtube.com/watch?v=ioNtCkKsfqI,"""TOGEKISS, bist du es?"" - GPL [S8] Spieltag 2 vs. Flutschige Zäpfchen",game,ElektechN9ne,Nestfloh,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies ElektechN9ne; title names Nestfloh as opponent; channel and title identify opposite sides,ElektechN9ne,https://www.youtube.com/user/ElektechN9ne,2029,210,32,PT51M8S,3068,2026-06-19T11:59:12Z,2318.5,0.88,0.36,-0.32,,1.38,1,3210.6,0.63,0.09,-2.79,,https://www.youtube.com/watch?v=ioNtCkKsfqI;https://www.youtube.com/user/ElektechN9ne
season_008,season_008_schedule_0022,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,ElektechN9ne,Nestfloh,4 - 0,_2QpOWwv7u0,https://www.youtube.com/watch?v=_2QpOWwv7u0,[GPL S8] Ewige Verzweiflung - plötzliche Hoffnung! | Spieltag #02: vs. ElektechN9ne,game,Nestfloh,ElektechN9ne,100,"season,week,channel,title,both_sides",matched season season_008; matched week 2; channel identifies Nestfloh; title names ElektechN9ne as opponent; channel and title identify opposite sides,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,10796,782,79,PT50M42S,3042,2026-06-19T11:59:12Z,7010.5,1.54,0.93,1.47,über Baseline 1.5x; Top 10% der Person/Saison,1.38,1.09,10602.3,1.02,0.69,0.33,,https://www.youtube.com/watch?v=_2QpOWwv7u0;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
season_008,season_008_schedule_0081,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Barry D. Sin of Speed,KingBlex,0 - 3,fNb9h-fktcU,https://www.youtube.com/watch?v=fNb9h-fktcU,GPL [S8] - Spieltag 03 - vs. End Level Hydreigon: Eiskalt,game,Barry D. Sin of Speed,KingBlex,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Barry D. Sin of Speed; title names KingBlex as opponent; channel and title identify opposite sides,Barry D. Sin of Speed,https://www.youtube.com/c/BarryDSinOfSpeed,1984,201,20,PT29M5S,1745,2026-06-19T11:59:12Z,1717,1.16,0.64,0.35,,1.17,1,2014.3,0.98,0.51,0.02,,https://www.youtube.com/watch?v=fNb9h-fktcU;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg
season_008,season_008_schedule_0081,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Barry D. Sin of Speed,KingBlex,0 - 3,fr8cdCqKRM4,https://www.youtube.com/watch?v=fr8cdCqKRM4,GPL - Season 08 - Spieltag 03 - vs Holy Fairies - Die komplette Halbzeit mit cool!,game,KingBlex,Barry D. Sin of Speed,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies KingBlex; title names Barry D. Sin of Speed as opponent; channel and title identify opposite sides,King Blex,https://www.youtube.com/c/KingBlex,2973,361,77,PT30M57S,1857,2026-06-19T11:59:12Z,2196,1.35,0.87,0.81,,1.17,1.07,2763.5,1.08,0.78,0.46,,https://www.youtube.com/watch?v=fr8cdCqKRM4;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex
season_008,season_008_schedule_0084,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Pokgalaxy,BlackLink,0 - 4,73WpI9Gih9Q,https://www.youtube.com/watch?v=73WpI9Gih9Q,GPL [S8] - Spieltag 03 - vs. Issotop: Die Geschichte mit dem Wahlschal!,game,BlackLink,Pokgalaxy,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies BlackLink; title names Pokgalaxy as opponent; channel and title identify opposite sides,BlackLink,https://www.youtube.com/c/BlackLink,3122,327,24,PT40M13S,2413,2026-06-19T11:59:12Z,2379,1.31,0.85,0.79,,1.17,1.03,2876.6,1.09,0.8,0.51,,https://www.youtube.com/watch?v=73WpI9Gih9Q;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996
season_008,season_008_schedule_0084,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Pokgalaxy,BlackLink,0 - 4,6bj2EoJBiiA,https://www.youtube.com/watch?v=6bj2EoJBiiA,GPL [S8] ★ Ein Schock folgt dem Nächsten | Spieltag 3 VS. Blacklink,game,Pokgalaxy,BlackLink,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Pokgalaxy; title names BlackLink as opponent; channel and title identify opposite sides,Pokgalaxy,https://www.youtube.com/c/Pokgalaxy,1802,203,17,PT42M48S,2568,2026-06-19T11:59:12Z,1536,1.17,0.69,0.45,,1.17,1,1802,1,0.63,0.1,,https://www.youtube.com/watch?v=6bj2EoJBiiA;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy
season_008,season_008_schedule_0087,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Blocki,Raizor,0 - 3,5MD4KoB_pXY,https://www.youtube.com/watch?v=5MD4KoB_pXY,[GPL S8] » Riskante Strategien! ★ Spieltag #03 vs Raizor,game,Blocki,Raizor,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Blocki; title names Raizor as opponent; channel and title identify opposite sides,Blocki,https://www.youtube.com/c/Blocki,3311,419,68,PT30M46S,1846,2026-06-19T11:59:12Z,3162,1.05,0.65,0.28,,1.17,1,3709.6,0.89,0.34,-0.47,,https://www.youtube.com/watch?v=5MD4KoB_pXY;https://www.youtube.com/@Blocki;https://www.youtube.com/c/Blocki;https://www.youtube.com/user/Blocki
season_008,season_008_schedule_0087,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Blocki,Raizor,0 - 3,bM_1rqLEcZM,https://www.youtube.com/watch?v=bM_1rqLEcZM,GPL [S8] - Spieltag 03 - vs. Kastanienbomber: Zielstrebiger Schwerttanz!,game,Raizor,Blocki,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Raizor; title names Blocki as opponent; channel and title identify opposite sides,Raizor,https://www.youtube.com/c/Raizor,9849,1008,85,PT31M36S,1896,2026-06-19T11:59:12Z,8815,1.12,0.76,0.46,,1.17,1,10341.6,0.95,0.45,-0.14,,https://www.youtube.com/watch?v=bM_1rqLEcZM;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt
season_008,season_008_schedule_0090,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,OGDNZ,Maxi von Vogel,0 - 1,ENcD0Jc1jB0,https://www.youtube.com/watch?v=ENcD0Jc1jB0,KLEINER Mann ganz GROß! - GPL [S8] Liga 2 - Spieltag 3 - vs. Chasing Cinderaces,game,Maxi von Vogel,OGDNZ,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Maxi von Vogel; title names OGDNZ as opponent; channel and title identify opposite sides,Maxi von Vogel,https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A,4469,508,35,PT27M59S,1679,2026-06-19T11:59:12Z,2656,1.68,0.94,0.94,über Baseline 1.7x; Top 10% der Person/Saison,1.17,1.03,3196.5,1.4,0.96,1.77,Top 5% trendbereinigt,https://www.youtube.com/watch?v=ENcD0Jc1jB0;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel
season_008,season_008_schedule_0025,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Dauni,Nestfloh,1 - 0,NQ0z6BsAB-w,https://www.youtube.com/watch?v=NQ0z6BsAB-w,"OH NEIN, NICHT WIEDER BIZARRORAUM! - GPL [S8] Spieltag 03 vs. Flutschige Zäpfchen",game,Dauni,Nestfloh,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Dauni; title names Nestfloh as opponent; channel and title identify opposite sides,Dauni Daunstar,https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w,4534,507,47,PT38M15S,2295,2026-06-19T11:59:12Z,4641.5,0.98,0.5,-0.07,,1.2,1,5581.2,0.81,0.2,-1.15,,https://www.youtube.com/watch?v=NQ0z6BsAB-w;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar
season_008,season_008_schedule_0025,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Dauni,Nestfloh,1 - 0,kBPjX38-8uI,https://www.youtube.com/watch?v=kBPjX38-8uI,[GPL S8] Bereitet alles für die Ankunft der Prinzessin vor! | Spieltag #03: vs. Dauni,game,Nestfloh,Dauni,85,"season,week,channel",matched season season_008; matched week 3; channel identifies Nestfloh,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,9075,743,38,PT38M56S,2336,2026-06-19T11:59:12Z,7010.5,1.29,0.86,0.88,,1.2,1,8429.9,1.08,0.77,0.69,,https://www.youtube.com/watch?v=kBPjX38-8uI;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
season_008,season_008_schedule_0028,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Hydronic,ElektechN9ne,0 - 3,C_boY2FLnD8,https://www.youtube.com/watch?v=C_boY2FLnD8,"""Vor NICHTS und NIEMANDEM zurückschrecken!"" - GPL [S8] Spieltag 3 vs. Arktipico",game,ElektechN9ne,Hydronic,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies ElektechN9ne; title names Hydronic as opponent; channel and title identify opposite sides,ElektechN9ne,https://www.youtube.com/user/ElektechN9ne,3042,292,26,PT41M8S,2468,2026-06-19T11:59:12Z,2318.5,1.31,0.64,0.66,,1.2,1.01,2812.7,1.08,0.79,0.72,,https://www.youtube.com/watch?v=C_boY2FLnD8;https://www.youtube.com/user/ElektechN9ne
season_008,season_008_schedule_0028,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Hydronic,ElektechN9ne,0 - 3,1BUuNnQqJR0,https://www.youtube.com/watch?v=1BUuNnQqJR0,GPL [S8] - Spieltag 03 - vs. Elekids Club: FLINCH?,game,Hydronic,ElektechN9ne,100,"season,week,channel,title,both_sides",matched season season_008; matched week 3; channel identifies Hydronic; title names ElektechN9ne as opponent; channel and title identify opposite sides,Hydronic,https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ,4936,390,28,PT40M45S,2445,2026-06-19T11:59:12Z,3228,1.53,0.87,1.71,über Baseline 1.5x,1.2,1.09,4239.1,1.16,0.87,1.2,,https://www.youtube.com/watch?v=1BUuNnQqJR0;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic
