slot_id,season_id,division,graphic_group,graphic_row,slot_number,image_path,source_file,crop_x,crop_y,crop_width,crop_height,team_name,team_name_normalized,person_name,person_name_normalized,suggested_pokemon,suggested_pokemon_normalized,suggestion_rank,suggestion_confidence,data_status,source_urls
season_004_schnittlauchs_pokebazi_02,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,2,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,583,119,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_03,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,3,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,879,119,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_04,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,4,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,286,247,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_05,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,5,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,583,247,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_06,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,6,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,879,247,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_07,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,7,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,435,376,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_08,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,8,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,731,376,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_09,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,9,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,286,502,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_10,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,10,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,583,502,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_schnittlauchs_pokebazi_11,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,11,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,879,502,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
season_004_shocking_shaymins_melevies_01,season_004,Regular Season,season_004_shocking_shaymins_melevies,,1,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,286,119,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_02,season_004,Regular Season,season_004_shocking_shaymins_melevies,,2,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,583,119,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_03,season_004,Regular Season,season_004_shocking_shaymins_melevies,,3,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,879,119,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_04,season_004,Regular Season,season_004_shocking_shaymins_melevies,,4,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,286,247,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_05,season_004,Regular Season,season_004_shocking_shaymins_melevies,,5,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,583,247,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_06,season_004,Regular Season,season_004_shocking_shaymins_melevies,,6,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,879,247,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_07,season_004,Regular Season,season_004_shocking_shaymins_melevies,,7,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,435,376,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_08,season_004,Regular Season,season_004_shocking_shaymins_melevies,,8,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,731,376,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_09,season_004,Regular Season,season_004_shocking_shaymins_melevies,,9,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,286,502,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_10,season_004,Regular Season,season_004_shocking_shaymins_melevies,,10,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,583,502,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_shocking_shaymins_melevies_11,season_004,Regular Season,season_004_shocking_shaymins_melevies,,11,../output/team-graphics/s4/Shocking Shaymins - MeLevies.png,output/team-graphics/s4/Shocking Shaymins - MeLevies.png,879,502,179,102,Shocking Shaymins,shocking shaymins,MeLevies,melevies,,,,,graphic_slot,output/team-graphics/s4/Shocking Shaymins - MeLevies.png
season_004_slicing_knights_cabgolord_01,season_004,Regular Season,season_004_slicing_knights_cabgolord,,1,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,286,119,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_02,season_004,Regular Season,season_004_slicing_knights_cabgolord,,2,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,583,119,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_03,season_004,Regular Season,season_004_slicing_knights_cabgolord,,3,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,879,119,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_04,season_004,Regular Season,season_004_slicing_knights_cabgolord,,4,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,286,247,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_05,season_004,Regular Season,season_004_slicing_knights_cabgolord,,5,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,583,247,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_06,season_004,Regular Season,season_004_slicing_knights_cabgolord,,6,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,879,247,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_07,season_004,Regular Season,season_004_slicing_knights_cabgolord,,7,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,435,376,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_08,season_004,Regular Season,season_004_slicing_knights_cabgolord,,8,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,731,376,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_09,season_004,Regular Season,season_004_slicing_knights_cabgolord,,9,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,286,502,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_10,season_004,Regular Season,season_004_slicing_knights_cabgolord,,10,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,583,502,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_slicing_knights_cabgolord_11,season_004,Regular Season,season_004_slicing_knights_cabgolord,,11,../output/team-graphics/s4/Slicing Knights - Cabgolord.png,output/team-graphics/s4/Slicing Knights - Cabgolord.png,879,502,179,102,Slicing Knights,slicing knights,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s4/Slicing Knights - Cabgolord.png
season_004_suicide_squad_captaincrinch_01,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,1,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,286,119,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_02,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,2,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,583,119,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_03,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,3,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,879,119,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_04,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,4,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,286,247,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_05,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,5,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,583,247,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_06,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,6,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,879,247,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_07,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,7,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,435,376,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_08,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,8,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,731,376,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_09,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,9,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,286,502,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_10,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,10,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,583,502,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_suicide_squad_captaincrinch_11,season_004,Regular Season,season_004_suicide_squad_captaincrinch,,11,../output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png,879,502,179,102,Suicide Squad,suicide squad,CaptainCrinch,captaincrinch,,,,,graphic_slot,output/team-graphics/s4/Suicide Squad - CaptainCrinch.png
season_004_surstars_surskittv_01,season_004,Regular Season,season_004_surstars_surskittv,,1,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,286,119,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_02,season_004,Regular Season,season_004_surstars_surskittv,,2,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,583,119,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_03,season_004,Regular Season,season_004_surstars_surskittv,,3,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,879,119,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_04,season_004,Regular Season,season_004_surstars_surskittv,,4,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,286,247,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_05,season_004,Regular Season,season_004_surstars_surskittv,,5,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,583,247,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_06,season_004,Regular Season,season_004_surstars_surskittv,,6,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,879,247,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_07,season_004,Regular Season,season_004_surstars_surskittv,,7,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,435,376,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_08,season_004,Regular Season,season_004_surstars_surskittv,,8,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,731,376,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_09,season_004,Regular Season,season_004_surstars_surskittv,,9,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,286,502,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_10,season_004,Regular Season,season_004_surstars_surskittv,,10,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,583,502,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_surstars_surskittv_11,season_004,Regular Season,season_004_surstars_surskittv,,11,../output/team-graphics/s4/Surstars - SurskitTV.png,output/team-graphics/s4/Surstars - SurskitTV.png,879,502,179,102,Surstars,surstars,SurskitTV,surskittv,,,,,graphic_slot,output/team-graphics/s4/Surstars - SurskitTV.png
season_004_variant_vulpix_crowdcontroller_01,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,1,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,286,119,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_02,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,2,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,583,119,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_03,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,3,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,879,119,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_04,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,4,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,286,247,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_05,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,5,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,583,247,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_06,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,6,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,879,247,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_07,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,7,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,435,376,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_08,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,8,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,731,376,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_09,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,9,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,286,502,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_10,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,10,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,583,502,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_004_variant_vulpix_crowdcontroller_11,season_004,Regular Season,season_004_variant_vulpix_crowdcontroller,,11,../output/team-graphics/s4/Variant Vulpix - CrowdController.png,output/team-graphics/s4/Variant Vulpix - CrowdController.png,879,502,179,102,Variant Vulpix,variant vulpix,CrowdController,crowdcontroller,,,,,graphic_slot,output/team-graphics/s4/Variant Vulpix - CrowdController.png
season_005_aggron_berlin_01,season_005,Liga 1,season_005_aggron_berlin,,1,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,61,119,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_02,season_005,Liga 1,season_005_aggron_berlin,,2,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,382,119,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_03,season_005,Liga 1,season_005_aggron_berlin,,3,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,224,294,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_04,season_005,Liga 1,season_005_aggron_berlin,,4,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,544,294,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_05,season_005,Liga 1,season_005_aggron_berlin,,5,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,61,469,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_06,season_005,Liga 1,season_005_aggron_berlin,,6,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,382,469,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_07,season_005,Liga 1,season_005_aggron_berlin,,7,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,705,469,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_08,season_005,Liga 1,season_005_aggron_berlin,,8,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,224,644,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_09,season_005,Liga 1,season_005_aggron_berlin,,9,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,544,644,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_10,season_005,Liga 1,season_005_aggron_berlin,,10,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,61,819,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_aggron_berlin_11,season_005,Liga 1,season_005_aggron_berlin,,11,../output/team-graphics/s5/Aggron Berlin.png,output/team-graphics/s5/Aggron Berlin.png,382,819,270,143,Aggron Successors*,aggron successors,Parsifani,parsifani,,,,,graphic_slot,output/team-graphics/s5/Aggron Berlin.png
season_005_cabgosport_01,season_005,Liga 1,season_005_cabgosport,,1,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,61,119,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_02,season_005,Liga 1,season_005_cabgosport,,2,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,382,119,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
season_005_cabgosport_03,season_005,Liga 1,season_005_cabgosport,,3,../output/team-graphics/s5/Cabgosport.png,output/team-graphics/s5/Cabgosport.png,224,294,270,143,Cabgosport,cabgosport,Fnupa,fnupa,,,,,graphic_slot,output/team-graphics/s5/Cabgosport.png
