,2 Pokémon,,,3 Pokémon,,,3 Pokémon,,,1/2 Pokémon,,,1/2 Pokémon,,,,,,,,,,Pick,Tier,,Sortiert nach Alphabet,,,Gepickte Mons,Alphabetisch
,S-Tier,,,A-Tier,,,B-Tier,,,C-Tier,,,D-Tier,,,Trash,,,Gebannte Pokémon,,,,Alola-Vulnona,S-Tier,,Abra,Trash,Team 1,Wulaosu-Fließend,Alola-Snobilikat
,,Alola-Vulnona,,,Aggrostella,,,Aerodactyl,,,Aeropteryx,,,Absol,,,Abra,,,Agoyon,,,Boreos-T,S-Tier,,Absol,D-Tier,,Knakrack,Amfira
,,Boreos-T,,,Alola-Knogga,,,Alola-Raichu,,,Alola-Kokowei,,,Alola-Digdri,,,Akkup,,,Coronospa (Rappenreiter),,,Demeteros-T,S-Tier,,Aerodactyl,B-Tier,,Primarene,Amigento-Stahl
,,Demeteros-T,,,Anego,,,Amfira,,,Alola-Sandamer,,,Alola-Vulpix,,,Algitt,,,Coronospa (Schimmelreiter),,,Despotar,S-Tier,,Aeropteryx,C-Tier,,Galar-Lavados,Azumarill
,,Despotar,,,Arkani,,,Amigento-Normal,,,Alola-Snobilikat,,,Alpollo,,,Alola-Digda,,,Dialga,,,Galar-Flampivian,S-Tier,,Aggrostella,A-Tier,,Gengar,Bissbark
,,Galar-Flampivian,,,Azumarill,,,Aranestro,,,Amigento-Disc,,,Altaria,,,Alola-Mauzi,,,Endynalos,,,Galar-Zapdos,S-Tier,,Agoyon,Ban,,Elfun,Boreos-T
,,Galar-Zapdos,,,Bisaflor,,,Austos,,,Amoroso,,,Amagarga,,,Alola-Sandan,,,Genesect,,,Gortrom,S-Tier,,Akkup,Trash,,Wolwerock-Zwielicht,Branawarz
,,Gortrom,,,Boreos-I,,,Bandelby,,,Apoquallyp,,,Arboretoss,,,Amarino,,,Giratina,,,Heatran,S-Tier,,Algitt,Trash,,Panzaeron,Britzigel
,,Heatran,,,Brockoloss,,,Barrakiefa,,,Aquana,,,Arktilas,,,Amonitas,,,Giratina-Ursprung,,,Hutsassa,S-Tier,,Alola-Digda,Trash,,Raichu,Brockoloss
,,Hutsassa,,,Brutalanda,,,Barrikadax,,,Baldorfish,,,Arktos,,,Anorith,,,Groudon,,,Kaguron,S-Tier,,Alola-Digdri,D-Tier,,Vesprit,Bronzong
,,Kaguron,,,Cresselia,,,Branawarz,,,Bissbark,,,Armaldo,,,Araqua,,,Ho-Oh,,,Kapu-Kime,S-Tier,,Alola-Knogga,A-Tier,,Tortunator,Curelei
,,Kapu-Kime,,,Demeteros-I,,,Caesurio,,,Bronzong,,,Bähmon,,,Arktip,,,Jirachi,,,Kapu-Riki,S-Tier,,Alola-Kokowei,C-Tier,Team 2,Katapuldra,Demeteros-I
,,Kapu-Riki,,,Diancie,,,Cavalanzas,,,Chillabell,,,Barschuft,,,Azurill,,,Katagami,,,Katapuldra,S-Tier,,Alola-Mauzi,Trash,,Boreos-T,Demeteros-T
,,Katapuldra,,,Dragoran,,,Celebi,,,Chimstix,,,Bellektro,,,Balgoras,,,Kyogre,,,Knakrack,S-Tier,,Alola-Raichu,B-Tier,,Pelipper,Donarion
,,Knakrack,,,Durengard,,,Cerapendra,,,Donarion,,,Bisofank,,,Barschwa,,,Kyurem-Schwarz,,,Kyurem,S-Tier,,Alola-Sandamer,C-Tier,,Azumarill,Durengard
,,Kyurem,,,Entei,,,Chaneira,,,Dressella,,,Blitza,,,Bauz,,,Kyurem-Weiß,,,Latias,S-Tier,,Alola-Sandan,Trash,,Rabigator,Elfun
,,Latias,,,Feelinara,,,Clavion,,,Drifzepeli,,,Blubella,,,Bisaknosp,,,Lugia,,,Latios,S-Tier,,Alola-Snobilikat,C-Tier,,Galar-Lahmus,Entei
,,Latios,,,Fuegro,,,Curelei,,,Duokles,,,Botogel,,,Bisasam,,,Lunala,,,Lectragon,S-Tier,,Alola-Vulnona,S-Tier,,Viscogon,Feelinara
,,Lectragon,,,Galar-Laschoking,,,Ditto,,,Duraludon,,,Britzigel,,,Bithora,,,Magearna,,,Necrozma,S-Tier,,Alola-Vulpix,D-Tier,,Wie-Shu,Fruyal
,,Necrozma,,,Galar-Lavados,,,Echnatoll,,,Elezard,,,Calamanero,,,Blanas,,,Marshadow,,,Pixi,S-Tier,,Alpollo,D-Tier,,Amigento-Stahl,Fuegro
,,Pixi,,,Galar-Smogmog,,,Elfun,,,Elevoltek,,,Castellith,,,Brimano,,,Melmetal,,,Porygon2,S-Tier,,Altaria,D-Tier,,Kappalores,Galar-Lahmus
,,Porygon2,,,Garados,,,Fermicula,,,Fiaro,,,Colossand,,,Brimova,,,Mew,,,Qurtel,S-Tier,,Amagarga,D-Tier,,Britzigel,Galar-Lavados
,,Qurtel,,,Gengar,,,Flampivian,,,Frosdedje,,,Corasonn,,,Bronzel,,,Mewtu,,,Ramoth,S-Tier,,Amarino,Trash,Team 3,Terrakium,Gastrodon
,,,,,,,,,,,,,,,,,,,,,,,Quaputzi,Trash,,Schlurplek,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Quiekel,Trash,,Schmerbe,Trash
,,,,,,,,,,,,,,,,,,,,,,,Rabauz,Trash,,Schneppke,Trash
,,,,,,,,,,,,,,,,,,,,,,,Raffel,Trash,,Schnuthelm,Trash
,,,,,,,,,,,,,,,,,,,,,,,Raupy,Trash,,Scoppel,Trash
,,,,,,,,,,,,,,,,,,,,,,,Reißlaus,Trash,,Sedimantur,Trash
,,,,,,,,,,,,,,,,,,,,,,,Remoraid,Trash,,Seedraking,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Reptain,Trash,,Seejong,Trash
,,,,,,,,,,,,,,,,,,,,,,,Rihorn,Trash,,Seemon,Trash
,,,,,,,,,,,,,,,,,,,,,,,Robball,Trash,,Seemops,Trash
,,,,,,,,,,,,,,,,,,,,,,,Rotomurf,Trash,,Seeper,Trash
,,,,,,,,,,,,,,,,,,,,,,,Safcon,Trash,,Selfe,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Salanga,Trash,,Sen-Long,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Samurzel,Trash,,Sensect,Trash
,,,,,,,,,,,,,,,,,,,,,,,Sandan,Trash,,Servol-M,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Sankabuh,Trash,,Servol-W,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Scampisto,Trash,,Shardrago,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Schalellos,Trash,,Sharfax,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Schallquap,Trash,,Sheinux,Trash
,,,,,,,,,,,,,,,,,,,,,,,Schiggy,Trash,,Shnebedeck,Trash
,,,,,,,,,,,,,,,,,,,,,,,Schlurp,Trash,,Siberio,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Schmerbe,Trash,,Sichlor,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Schneppke,Trash,,Silembrim,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Schnuthelm,Trash,,Silvarro,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Scoppel,Trash,,Simsala,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Sedimantur,Trash,,Skallyk,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Seejong,Trash,,Skaraborn,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Seemon,Trash,,Skelabra,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Seemops,Trash,,Skunkapuh,Trash
,,,,,,,,,,,,,,,,,,,,,,,Seeper,Trash,,Skuntank,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Sensect,Trash,,Smettbo,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Sheinux,Trash,,Smogmog,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Shnebedeck,Trash,,Smogon,Trash
,,,,,,,,,,,,,,,,,,,,,,,Skunkapuh,Trash,,Snibunna,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Smogon,Trash,,Sniebel,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Snomnom,Trash,,Snobilikat,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Somniam,Trash,,Snomnom,Trash
,,,,,,,,,,,,,,,,,,,,,,,Sterndu,Trash,,Solgaleo,Ban
,,,,,,,,,,,,,,,,,,,,,,,Stollrak,Trash,,Somniam,Trash
,,,,,,,,,,,,,,,,,,,,,,,Stollunior,Trash,,Somnivora,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Tanhel,Trash,,Sonnfel,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Tarnpignon,Trash,,Stahlos,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Tentacha,Trash,,Stalobor,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Terribark,Trash,,Starmie,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Thermopod,Trash,,Sterndu,Trash
,,,,,,,,,,,,,,,,,,,,,,,Togepi,Trash,,Stolloss,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Toxel,Trash,,Stollrak,Trash
,,,,,,,,,,,,,,,,,,,,,,,Toxiped,Trash,,Stollunior,Trash
,,,,,,,,,,,,,,,,,,,,,,,Tragosso,Trash,,Strepoli,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Trasla,Trash,,Suicune,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Unratütox,Trash,,Sumpex,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Velursi,Trash,,Symvolara,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Venicro,Trash,,Tandrak,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Viscora,Trash,,Tangela,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Voldi,Trash,,Tangoloss,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Vulpix,Trash,,Tanhel,Trash
,,,,,,,,,,,,,,,,,,,,,,,Wablu,Trash,,Tarnpignon,Trash
,,,,,,,,,,,,,,,,,,,,,,,Wadribie,Trash,,Tauros,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wagong,Trash,,Tectass,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wailmer,Trash,,Tengulist,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wattzapf,Trash,,Tentacha,Trash
,,,,,,,,,,,,,,,,,,,,,,,Waumboll,Trash,,Tentantel,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wingull,Trash,,Tentoxa,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wolly,Trash,,Terrakium,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wommel,Trash,,Terribark,Trash
,,,,,,,,,,,,,,,,,,,,,,,Wonneira,Trash,,Thanathora,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wuffels,Trash,,Thermopod,Trash
,,,,,,,,,,,,,,,,,,,,,,,Yorkleff,Trash,,Tobutz,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Zigzachs,Trash,,Togedemaru,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Zorua,Trash,,Togekiss,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Zubat,Trash,,Togepi,Trash
,,,,,,,,,,,,,,,,,,,,,,,Zurrokex,Trash,,Togetic,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Zwirrlicht,Trash,,Tohaido,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Agoyon,Ban,,Tortunator,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Coronospa (Rappenreiter),Ban,,Toxel,Trash
,,,,,,,,,,,,,,,,,,,,,,,Coronospa (Schimmelreiter),Ban,,Toxiped,Trash
,,,,,,,,,,,,,,,,,,,,,,,Dialga,Ban,,Toxiquak,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Endynalos,Ban,,Tragosso,Trash
,,,,,,,,,,,,,,,,,,,,,,,Genesect,Ban,,Trasla,Trash
,,,,,,,,,,,,,,,,,,,,,,,Giratina,Ban,,Trikephalo,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Giratina-Ursprung,Ban,,Trombork,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Groudon,Ban,,Turtok,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Ho-Oh,Ban,,Typ:Null,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Jirachi,Ban,,UHaFnir,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Katagami,Ban,,Unratütox,Trash
,,,,,,,,,,,,,,,,,,,,,,,Kyogre,Ban,,Urgl,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Kyurem-Schwarz,Ban,,Velursi,Trash
,,,,,,,,,,,,,,,,,,,,,,,Kyurem-Weiß,Ban,,Venicro,Trash
,,,,,,,,,,,,,,,,,,,,,,,Lugia,Ban,,Vesprit,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Lunala,Ban,,Vibrava,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Magearna,Ban,,Victini,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Marshadow,Ban,,Viridium,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Melmetal,Ban,,Viscargot,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Mew,Ban,,Viscogon,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Mewtu,Ban,,Viscora,Trash
,,,,,,,,,,,,,,,,,,,,,,,Palkia,Ban,,Volcanion,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Pescragon,Ban,,Voldi,Trash
,,,,,,,,,,,,,,,,,,,,,,,Phantoross,Ban,,Voltenso,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Rayquaza,Ban,,Voltolos-I,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Reshiram,Ban,,Voltolos-T,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Schabelle,Ban,,Voltriant,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Solgaleo,Ban,,Voltula,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Wulaosu-Fokussiert,Ban,,Vulnona,A-Tier
,,,,,,,,,,,,,,,,,,,,,,,Xerneas,Ban,,Vulpix,Trash
,,,,,,,,,,,,,,,,,,,,,,,Yveltal,Ban,,Wablu,Trash
,,,,,,,,,,,,,,,,,,,,,,,Zacian,Ban,,Wadribie,Trash
,,,,,,,,,,,,,,,,,,,,,,,Zamazenta,Ban,,Wagong,Trash
,,,,,,,,,,,,,,,,,,,,,,,Zekrom,Ban,,Wailmer,Trash
,,,,,,,,,,,,,,,,,,,,,,,Zygarde,Ban,,Wailord,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Zygarde-Komplett,Ban,,Walraisa,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Boden,Ban,,Washakwil,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Drache,Ban,,Wattzapf,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Eis,Ban,,Waumboll,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Elektro,Ban,,Welsar,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Fee,Ban,,Wie-Shu,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Feuer,Ban,,Wielie,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Flug,Ban,,Wingull,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Geist,Ban,,Woingenau,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Gestein,Ban,,Wolly,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Gift,Ban,,Wolwerock-Nacht,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Käfer,Ban,,Wolwerock-Tagform,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Kampf,Ban,,Wolwerock-Zwielicht,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Pflanze,Ban,,Wommel,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Psycho,Ban,,Wonneira,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Stahl,Ban,,Wuffels,Trash
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Unlicht,Ban,,Wulaosu-Fließend,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Arceus-Wasser,Ban,,Wulaosu-Fokussiert,Ban
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Boden,C-Tier,,Wummer,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Drache,C-Tier,,Xatu,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Eis,C-Tier,,Xerneas,Ban
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Elektro,C-Tier,,Yorkleff,Trash
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Fee,C-Tier,,Yveltal,Ban
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Feuer,C-Tier,,Zacian,Ban
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Flug,C-Tier,,Zamazenta,Ban
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Geist,C-Tier,,Zapdos,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Gestein,C-Tier,,Zarude,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Gift,C-Tier,,Zekrom,Ban
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Käfer,C-Tier,,Zeraora,S-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Kampf,C-Tier,,Zigzachs,Trash
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Pflanze,C-Tier,,Zobiris,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Psycho,C-Tier,,Zoroark,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Stahl,C-Tier,,Zorua,Trash
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Unlicht,C-Tier,,Zubat,Trash
,,,,,,,,,,,,,,,,,,,,,,,Amigento-Wasser,C-Tier,,Zurrokex,Trash
,,,,,,,,,,,,,,,,,,,,,,,Pumpdjinn S,C-Tier,,Zwirrfinst,C-Tier
,,,,,,,,,,,,,,,,,,,,,,,Pumpdjinn M,C-Tier,,Zwirrklop,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Pumpdjinn L,C-Tier,,Zwirrlicht,Trash
,,,,,,,,,,,,,,,,,,,,,,,Pumpdjinn XL,C-Tier,,Zwollock,D-Tier
,,,,,,,,,,,,,,,,,,,,,,,Irrbis S,Trash,,Zygarde,Ban
,,,,,,,,,,,,,,,,,,,,,,,Irrbis M,Trash,,Zygarde-10%,B-Tier
,,,,,,,,,,,,,,,,,,,,,,,Irrbis L,Trash,,Zygarde-Komplett,Ban
,,,,,,,,,,,,,,,,,,,,,,,Irrbis XL,Trash,,Zytomega,A-Tier
